pc 1,pc 2,cluster
7.366,-0.07,4.0
7.128,-0.09,4.0
7.163,0.454,4.0
6.852,3.709,4.0
8.012,0.996,4.0
7.867,2.792,4.0
7.708,-0.022,4.0
9.104,0.633,4.0
9.194,0.637,4.0
8.94,2.251,4.0
8.69,0.053,4.0
8.652,0.05,4.0
-0.79,0.704,5.0
-0.507,1.351,5.0
-0.819,1.334,5.0
-0.624,1.343,5.0
-0.624,0.713,5.0
-0.648,0.709,5.0
-1.08,2.317,5.0
-1.076,2.317,5.0
-1.095,2.947,5.0
-0.852,0.697,5.0
-1.125,2.946,5.0
-0.866,1.329,5.0
-0.915,2.327,5.0
-0.851,1.963,5.0
-0.778,0.704,5.0
-0.966,1.326,5.0
-0.948,1.325,5.0
-0.967,1.325,5.0
-1.009,1.322,5.0
-0.853,1.331,5.0
-0.661,0.711,5.0
-0.998,1.326,5.0
-1.18,2.946,5.0
-0.835,0.702,5.0
-0.91,1.327,5.0
-0.703,0.709,5.0
-0.838,1.33,5.0
-0.821,0.703,5.0
-0.894,1.329,5.0
-1.003,1.322,5.0
-1.126,2.948,5.0
-0.982,1.325,5.0
-1.094,1.316,5.0
-0.989,1.322,5.0
-1.035,1.32,5.0
-1.095,1.314,5.0
-1.029,1.318,5.0
-0.957,1.323,5.0
-1.207,2.942,5.0
-1.17,2.945,5.0
-1.102,2.318,5.0
-1.19,2.944,5.0
-0.95,1.325,5.0
-0.814,1.331,5.0
-0.777,0.705,5.0
-0.881,1.328,5.0
-0.826,1.332,5.0
-0.791,0.702,5.0
-1.021,1.32,5.0
-0.928,1.326,5.0
-0.874,1.328,5.0
-1.017,0.689,5.0
-0.836,1.331,5.0
-1.297,2.938,5.0
-0.255,0.737,5.0
-0.49,1.353,5.0
-0.312,0.732,5.0
-0.608,2.347,5.0
-0.544,2.846,5.0
-0.552,2.846,5.0
-0.539,2.847,5.0
-0.52,2.848,5.0
-0.553,2.846,5.0
-0.549,2.846,5.0
-0.561,2.846,5.0
-0.482,2.85,5.0
-0.516,2.848,5.0
-0.516,2.848,5.0
-0.518,2.848,5.0
-0.516,2.848,5.0
-0.521,2.848,5.0
-0.541,2.847,5.0
-0.566,3.476,5.0
-0.534,2.847,5.0
-0.526,2.847,5.0
-0.563,2.846,5.0
-0.56,2.846,5.0
-0.513,2.848,5.0
-0.531,2.847,5.0
-0.509,2.848,5.0
-0.513,2.848,5.0
-0.399,2.854,5.0
-0.275,1.228,5.0
-0.215,1.231,5.0
-0.259,1.229,5.0
-0.489,2.849,5.0
-0.444,2.85,5.0
-0.47,2.849,5.0
-0.333,1.226,5.0
-1.119,2.315,5.0
-1.106,2.316,5.0
-0.824,1.331,5.0
-0.958,2.953,5.0
-0.889,1.326,5.0
-1.148,2.945,5.0
-0.599,0.708,5.0
-0.668,1.337,5.0
-0.707,1.335,5.0
-0.826,0.698,5.0
-0.901,1.329,5.0
-0.989,1.324,5.0
-1.283,2.938,5.0
-0.772,0.701,5.0
-0.966,1.321,5.0
-0.918,0.695,5.0
-0.865,0.696,5.0
-0.764,0.701,5.0
-0.715,0.705,5.0
-0.616,0.711,5.0
-0.769,1.334,5.0
-1.148,1.314,5.0
-0.601,0.713,5.0
-1.08,0.686,5.0
-0.724,0.706,5.0
-1.006,1.322,5.0
-0.704,0.706,5.0
-0.918,1.329,5.0
-0.8,1.964,5.0
-1.103,1.948,5.0
-0.92,1.327,5.0
-0.944,1.327,5.0
-0.892,1.328,5.0
-0.891,1.328,5.0
-1.061,1.32,5.0
-0.852,0.701,5.0
-0.498,0.717,5.0
-0.975,0.692,5.0
-0.987,1.322,5.0
-0.486,1.347,5.0
-0.801,1.962,5.0
-0.991,1.321,5.0
-0.976,1.322,5.0
-0.923,0.699,5.0
-0.992,1.324,5.0
-0.909,0.699,5.0
-0.834,0.7,5.0
-0.708,0.706,5.0
-0.725,0.704,5.0
-1.241,1.939,5.0
-0.973,0.69,5.0
-1.155,2.314,5.0
-0.928,0.694,5.0
-0.984,1.323,5.0
-1.024,1.32,5.0
-1.14,1.314,5.0
-1.191,1.943,5.0
-1.071,1.319,5.0
-1.306,2.937,5.0
-1.239,2.31,5.0
-1.288,2.938,5.0
-0.97,1.323,5.0
-0.712,0.706,5.0
-0.905,1.331,5.0
-1.164,2.316,5.0
-0.876,1.962,5.0
-0.759,0.71,5.0
-0.599,0.712,5.0
-0.72,1.337,5.0
-0.753,1.336,5.0
-0.758,0.707,5.0
-0.951,1.326,5.0
-0.782,0.704,5.0
-0.962,1.324,5.0
-0.991,1.324,5.0
-0.989,1.322,5.0
-0.947,1.327,5.0
-0.928,0.696,5.0
-0.929,1.331,5.0
-0.782,1.335,5.0
-0.812,1.333,5.0
-0.964,1.325,5.0
-0.793,1.334,5.0
-0.896,0.696,5.0
-0.779,0.707,5.0
-1.207,2.945,5.0
-1.005,1.322,5.0
-1.027,0.69,5.0
-1.086,1.317,5.0
-1.073,1.317,5.0
-1.068,1.318,5.0
-1.281,2.939,5.0
-1.061,1.318,5.0
-1.026,1.32,5.0
-1.177,1.943,5.0
-1.075,1.319,5.0
-0.993,0.693,5.0
-1.079,1.317,5.0
-1.094,1.317,5.0
-1.298,2.937,5.0
-1.292,2.938,5.0
-1.288,2.938,5.0
-1.3,2.938,5.0
-1.299,2.938,5.0
-1.087,2.949,5.0
-0.831,0.697,5.0
-0.874,1.328,5.0
-0.767,1.333,5.0
-0.887,1.326,5.0
-0.969,1.953,5.0
-0.874,1.328,5.0
-0.904,1.327,5.0
-0.92,1.326,5.0
-0.973,1.323,5.0
-0.978,1.323,5.0
-0.919,0.695,5.0
-0.845,0.699,5.0
-1.082,1.947,5.0
-0.929,1.326,5.0
-0.835,1.331,5.0
-1.062,1.318,5.0
-0.883,1.326,5.0
-0.789,0.702,5.0
-0.862,1.327,5.0
-0.806,1.33,5.0
-1.296,2.938,5.0
-1.163,1.683,5.0
-1.072,2.945,5.0
-0.411,0.714,5.0
-0.909,0.693,5.0
-0.781,0.701,5.0
-0.898,0.695,5.0
-0.89,0.696,5.0
-1.21,2.311,5.0
-0.738,0.701,5.0
-1.017,0.69,5.0
-0.934,0.694,5.0
-1.281,2.939,5.0
-0.549,0.715,5.0
0.095,0.73,5.0
-0.575,0.705,5.0
-0.164,0.724,5.0
-0.244,0.723,5.0
-0.19,0.732,5.0
-0.379,0.716,5.0
-0.609,1.334,5.0
-0.785,2.954,5.0
-0.683,2.329,5.0
-0.594,1.964,5.0
-0.733,0.699,5.0
-0.88,2.322,5.0
-0.74,0.697,5.0
-0.878,2.322,5.0
-0.924,1.325,5.0
-0.924,1.325,5.0
-0.844,0.697,5.0
-1.056,2.318,5.0
-0.964,1.324,5.0
-0.965,1.324,5.0
-0.832,1.329,5.0
-0.898,1.324,5.0
-0.841,1.328,5.0
-1.008,2.319,5.0
-0.942,1.692,5.0
-0.933,1.323,5.0
-1.0,1.322,5.0
-1.016,1.318,5.0
-0.999,1.322,5.0
-0.66,0.708,5.0
-0.842,0.696,5.0
-0.909,1.323,5.0
-0.997,1.322,5.0
-0.892,0.696,5.0
-0.549,2.343,5.0
-0.665,0.704,5.0
-0.691,1.333,5.0
-0.692,1.333,5.0
-0.691,1.334,5.0
-0.69,1.334,5.0
-0.586,0.711,5.0
-0.783,1.332,5.0
-0.714,0.704,5.0
-0.692,0.706,5.0
-0.696,0.704,5.0
-0.727,0.704,5.0
-0.884,2.325,5.0
-0.605,0.706,5.0
-0.884,2.325,5.0
-0.715,0.705,5.0
-0.764,0.702,5.0
-0.732,0.704,5.0
-0.725,0.703,5.0
-0.671,2.336,5.0
-0.523,0.709,5.0
-0.425,0.713,5.0
-0.648,2.962,5.0
-0.536,0.706,5.0
-0.48,0.709,5.0
-0.671,0.701,5.0
-0.702,1.328,5.0
-0.507,0.708,5.0
-0.636,0.7,5.0
-0.573,0.705,5.0
-0.493,1.341,5.0
-0.44,0.712,5.0
-0.473,0.713,5.0
-0.635,1.334,5.0
-0.593,0.703,5.0
-0.568,0.713,5.0
-0.638,0.704,5.0
-0.82,1.33,5.0
-0.891,0.697,5.0
-1.02,2.318,5.0
-0.842,0.7,5.0
-0.824,0.699,5.0
-0.69,0.706,5.0
-1.089,2.948,5.0
-0.961,1.323,5.0
-0.554,0.703,5.0
-0.549,0.704,5.0
-0.543,0.705,5.0
-0.538,0.707,5.0
-0.61,1.334,5.0
-0.609,1.334,5.0
-0.418,2.345,5.0
-0.39,0.714,5.0
-0.446,0.711,5.0
-0.266,0.721,5.0
-0.418,0.716,5.0
-0.54,0.712,5.0
-0.331,0.716,5.0
-0.346,0.716,5.0
-0.734,2.337,5.0
-0.477,0.715,5.0
-0.721,0.703,5.0
-0.728,0.703,5.0
-0.708,2.333,5.0
-0.598,0.708,5.0
-0.367,0.722,5.0
-0.639,0.705,5.0
-0.861,2.328,5.0
-0.916,2.956,5.0
-0.835,1.329,5.0
-0.895,1.327,5.0
-0.701,1.337,5.0
-0.605,0.711,5.0
-0.624,0.709,5.0
-0.709,0.706,5.0
-0.786,0.702,5.0
-0.911,0.696,5.0
-0.871,0.697,5.0
-0.985,2.321,5.0
-0.778,0.7,5.0
-0.776,0.7,5.0
-0.794,1.33,5.0
-0.463,0.716,5.0
-0.451,0.718,5.0
-0.458,0.718,5.0
-0.426,0.722,5.0
-0.32,0.733,5.0
-0.561,2.984,5.0
-0.349,0.732,5.0
-0.5,0.71,5.0
-0.41,0.718,5.0
-0.615,0.711,5.0
-0.134,0.735,5.0
-0.002,2.369,5.0
-0.197,2.348,5.0
-0.224,0.724,5.0
-0.501,1.349,5.0
-0.484,2.341,5.0
-0.593,2.964,5.0
-0.368,0.724,5.0
-0.327,0.718,5.0
-0.324,0.724,5.0
-0.875,2.331,5.0
-0.884,2.33,5.0
-0.432,0.715,5.0
-0.582,0.713,5.0
-0.717,0.706,5.0
-0.38,0.716,5.0
-0.569,0.714,5.0
-0.461,0.72,5.0
-0.469,0.719,5.0
-0.705,2.96,5.0
-0.443,0.721,5.0
-0.853,2.956,5.0
-0.629,1.341,5.0
-0.327,0.723,5.0
-0.773,2.331,5.0
-0.894,2.955,5.0
-0.026,0.733,5.0
0.009,0.737,5.0
-0.423,1.346,5.0
-0.844,2.324,5.0
-0.674,2.332,5.0
-0.406,0.718,5.0
-0.277,0.724,5.0
-0.449,0.715,5.0
-0.197,0.725,5.0
-0.376,2.348,5.0
-0.267,0.727,5.0
-0.762,1.335,5.0
-0.989,2.951,5.0
-0.153,0.731,5.0
-0.614,0.707,5.0
-0.775,0.705,5.0
-0.546,0.71,5.0
-0.712,0.71,5.0
-0.737,1.335,5.0
-0.449,0.713,5.0
-1.193,2.312,5.0
-1.225,2.311,5.0
-1.166,2.314,5.0
-1.172,2.313,5.0
-1.203,2.312,5.0
-1.208,2.312,5.0
-1.216,2.311,5.0
-1.193,2.312,5.0
-0.625,0.71,5.0
-0.507,0.716,5.0
-0.099,0.735,5.0
-0.604,0.707,5.0
-0.202,0.73,5.0
-0.702,2.963,5.0
-0.447,1.348,5.0
-0.457,0.718,5.0
-0.577,0.714,5.0
-0.264,0.729,5.0
-0.254,0.73,5.0
-0.185,0.729,5.0
-0.111,0.734,5.0
-0.361,2.349,5.0
-0.106,0.731,5.0
-0.751,2.326,5.0
-0.512,0.71,5.0
-0.496,1.34,5.0
-0.415,0.711,5.0
1.651,1.337,5.0
2.536,3.053,5.0
0.751,1.288,5.0
0.778,1.94,5.0
3.948,1.484,5.0
3.64,1.447,5.0
2.904,2.038,5.0
1.042,2.595,5.0
1.739,1.972,5.0
1.637,1.342,5.0
2.015,2.998,5.0
1.713,1.337,5.0
1.743,1.336,5.0
1.929,1.35,5.0
1.038,1.29,5.0
1.179,1.929,5.0
1.178,1.929,5.0
1.089,1.942,5.0
1.036,1.304,5.0
-0.943,1.951,5.0
-0.949,1.954,5.0
-0.926,1.958,5.0
-0.737,0.702,5.0
-1.015,2.947,5.0
-0.717,0.705,5.0
-0.886,1.328,5.0
-0.997,1.322,5.0
-0.374,0.722,5.0
-0.736,1.334,5.0
-0.644,1.341,5.0
-0.827,0.7,5.0
-0.44,1.351,5.0
-0.453,1.35,5.0
-0.332,1.358,5.0
-0.332,1.358,5.0
-0.407,2.985,5.0
-0.102,1.368,5.0
-0.109,1.375,5.0
-0.439,1.359,5.0
-0.337,0.727,5.0
-0.102,3.004,5.0
0.08,0.753,5.0
-0.323,1.362,5.0
-0.308,0.733,5.0
-0.437,0.724,5.0
0.03,1.38,5.0
0.03,1.38,5.0
0.06,1.375,5.0
-1.158,2.314,5.0
-1.221,2.311,5.0
-0.921,1.325,5.0
-1.236,2.941,5.0
-0.635,0.71,5.0
-0.805,1.956,5.0
-0.561,0.72,5.0
-0.825,2.34,5.0
-0.438,1.348,5.0
-0.407,0.723,5.0
-0.386,0.722,5.0
-0.743,0.707,5.0
-0.81,0.698,5.0
-1.023,0.69,5.0
-0.938,0.691,5.0
-1.104,0.685,5.0
-1.059,2.315,5.0
-1.158,1.313,5.0
-1.166,1.313,5.0
-1.237,1.94,5.0
-1.036,0.687,5.0
-0.945,0.692,5.0
-0.971,0.691,5.0
-1.001,1.319,5.0
-1.101,1.315,5.0
-1.016,0.688,5.0
-1.024,0.689,5.0
-1.009,1.318,5.0
-0.839,0.695,5.0
-0.839,0.7,5.0
-0.872,0.695,5.0
-1.042,2.315,5.0
-0.647,0.703,5.0
-0.806,1.325,5.0
-0.567,0.706,5.0
-0.908,1.321,5.0
-0.998,0.689,5.0
-0.949,0.691,5.0
-1.152,1.943,5.0
-0.863,1.325,5.0
-0.377,0.713,5.0
-0.859,0.693,5.0
-1.096,1.944,5.0
0.075,0.745,5.0
-0.753,1.327,5.0
-0.745,1.328,5.0
-0.658,1.334,5.0
-1.299,2.938,5.0
-0.63,1.34,5.0
-0.802,0.702,5.0
-0.957,1.321,5.0
-0.983,1.954,5.0
-1.015,1.32,5.0
-1.053,2.316,5.0
-1.131,2.945,5.0
-0.467,1.341,5.0
-0.574,1.336,5.0
-0.853,1.955,5.0
-0.401,1.346,5.0
-0.586,1.335,5.0
-0.107,0.73,5.0
-0.186,1.355,5.0
-0.354,2.345,5.0
-0.992,1.32,5.0
-0.809,1.329,5.0
-0.866,1.328,5.0
-0.828,1.331,5.0
-0.315,1.354,5.0
-0.289,2.36,5.0
-0.605,1.338,5.0
-0.693,1.334,5.0
-0.627,1.341,5.0
-0.773,1.332,5.0
-1.055,1.949,5.0
1.228,1.857,5.0
-0.178,1.365,5.0
-0.508,0.715,5.0
-0.611,0.711,5.0
-0.93,1.959,5.0
-0.839,0.7,5.0
-0.961,1.325,5.0
-1.16,2.314,5.0
-0.695,0.707,5.0
-0.869,0.697,5.0
-0.647,0.71,5.0
-0.343,0.738,5.0
-0.604,0.714,5.0
-0.588,0.718,5.0
-0.36,1.995,5.0
-0.877,0.699,5.0
-0.888,2.962,5.0
-0.844,1.334,5.0
-0.324,0.72,5.0
-0.501,0.71,5.0
-0.627,2.335,5.0
-0.727,1.338,5.0
-0.748,1.337,5.0
-0.727,1.338,5.0
-0.623,2.963,5.0
-0.99,2.321,5.0
-0.989,2.321,5.0
-1.023,2.95,5.0
-0.427,0.717,5.0
-0.507,0.714,5.0
-1.271,2.939,5.0
-0.889,2.951,5.0
-0.997,1.318,5.0
-0.704,0.7,5.0
-0.678,0.701,5.0
-0.684,1.335,5.0
-0.668,0.705,5.0
-0.973,2.95,5.0
-0.938,1.325,5.0
-0.852,1.33,5.0
-0.587,0.711,5.0
-0.897,1.326,5.0
-1.165,1.313,5.0
-1.165,1.313,5.0
-0.563,1.342,5.0
-0.683,1.337,5.0
-0.578,0.712,5.0
-0.724,2.967,5.0
-0.545,0.713,5.0
-0.776,1.961,5.0
-0.695,1.704,5.0
-0.527,0.711,5.0
-0.631,1.338,5.0
-0.318,0.721,5.0
-0.5,1.345,5.0
-0.406,1.349,5.0
-0.365,0.718,5.0
-0.28,0.722,5.0
-0.306,0.72,5.0
-0.444,1.345,5.0
-0.408,0.717,5.0
-0.315,0.722,5.0
-0.457,0.713,5.0
-0.94,2.32,5.0
-0.642,0.705,5.0
-0.577,0.709,5.0
-0.764,0.699,5.0
-0.735,0.701,5.0
-0.663,0.706,5.0
-0.738,0.698,5.0
-0.804,1.696,5.0
-0.613,2.969,5.0
-0.975,2.952,5.0
-0.738,0.703,5.0
-0.739,0.704,5.0
-0.748,0.703,5.0
-0.734,0.706,5.0
-0.742,0.704,5.0
-0.77,0.7,5.0
-0.569,1.337,5.0
-0.514,0.712,5.0
-0.506,0.71,5.0
-0.638,0.706,5.0
-0.536,0.712,5.0
-0.438,0.717,5.0
-0.49,0.714,5.0
-0.489,0.715,5.0
-0.789,2.326,5.0
-0.553,0.71,5.0
-0.654,1.333,5.0
-0.71,1.329,5.0
-0.681,1.331,5.0
-0.555,0.708,5.0
-0.588,0.708,5.0
-0.555,0.709,5.0
-1.236,2.31,5.0
-1.294,2.938,5.0
-0.807,1.332,5.0
-0.996,2.958,5.0
-0.93,2.331,5.0
-0.546,1.35,5.0
-0.656,1.344,5.0
-0.946,1.327,5.0
-0.812,0.705,5.0
-1.118,2.952,5.0
-0.733,1.337,5.0
-0.617,2.975,5.0
-0.378,1.353,5.0
-0.452,1.35,5.0
-0.463,1.345,5.0
-0.428,1.347,5.0
-0.219,1.361,5.0
-0.586,0.709,5.0
-0.44,1.345,5.0
-0.418,1.348,5.0
-0.245,1.358,5.0
-0.614,1.968,5.0
-0.572,1.339,5.0
-0.559,1.341,5.0
-0.505,0.715,5.0
-0.493,0.715,5.0
-0.527,0.712,5.0
-0.586,1.342,5.0
-0.474,0.714,5.0
-0.274,2.357,5.0
20.777,0.665,6.0
21.223,3.065,6.0
21.587,1.347,6.0
20.649,3.475,6.0
20.589,1.296,6.0
20.002,3.0,6.0
20.075,0.633,6.0
21.715,0.728,6.0
21.024,1.318,6.0
21.459,1.348,6.0
20.704,2.936,6.0
20.588,3.216,6.0
20.707,0.665,6.0
22.006,0.748,6.0
22.203,1.388,6.0
19.012,1.197,6.0
19.729,1.239,6.0
18.666,3.362,6.0
19.008,0.571,6.0
-0.147,-3.737,7.0
-0.185,-3.737,7.0
0.157,-3.724,7.0
-0.306,-3.116,7.0
-0.481,-2.756,7.0
-0.365,-3.749,7.0
-0.143,-3.736,7.0
-0.183,-3.738,7.0
-0.196,-3.735,7.0
-0.306,-3.113,7.0
-0.314,-3.741,7.0
-0.567,-2.123,7.0
-0.563,-2.123,7.0
-0.277,-3.743,7.0
-0.417,-3.747,7.0
-0.292,-3.745,7.0
-0.434,-3.752,7.0
-0.247,-3.742,7.0
-0.303,-3.744,7.0
-0.41,-3.12,7.0
-0.49,-3.126,7.0
-0.171,-3.738,7.0
-0.206,-3.744,7.0
-0.363,-3.119,7.0
-0.615,-2.13,7.0
-0.391,-3.75,7.0
-0.615,-1.494,7.0
0.967,-3.674,7.0
0.642,-3.057,7.0
0.333,-3.706,7.0
0.046,-3.724,7.0
-0.011,-3.73,7.0
-0.14,-3.734,7.0
0.327,-3.708,7.0
-0.11,-3.736,7.0
0.233,-3.716,7.0
0.411,-3.708,7.0
-0.165,-3.738,7.0
0.503,-3.07,7.0
-0.004,-3.739,7.0
-0.576,-2.129,7.0
-0.704,-2.135,7.0
-0.432,-2.493,7.0
-0.525,-3.128,7.0
-0.166,-3.738,7.0
-0.662,-2.764,7.0
-0.242,-2.115,7.0
-0.104,-3.736,7.0
-0.419,-3.754,7.0
0.131,-3.723,7.0
-0.284,-3.116,7.0
-0.337,-3.75,7.0
-0.512,-3.127,7.0
-0.451,-3.122,7.0
-0.464,-3.753,7.0
-0.279,-3.112,7.0
-0.359,-3.748,7.0
-0.336,-3.118,7.0
-0.541,-1.497,7.0
-0.375,-3.12,7.0
-0.433,-2.493,7.0
-0.789,-1.509,7.0
-0.597,-2.762,7.0
-0.546,-3.758,7.0
-0.299,-3.113,7.0
-0.285,-3.743,7.0
-0.564,-3.128,7.0
-0.517,-3.757,7.0
-0.327,-3.117,7.0
-0.339,-3.749,7.0
-0.323,-3.116,7.0
-0.255,-3.115,7.0
0.084,-3.107,7.0
-0.274,-1.492,7.0
-0.336,-1.495,7.0
-0.254,-3.744,7.0
-0.407,-3.752,7.0
-0.417,-3.752,7.0
0.086,-3.734,7.0
0.154,-3.731,7.0
0.193,-3.729,7.0
0.234,-3.727,7.0
0.139,-3.732,7.0
0.133,-3.731,7.0
-0.201,-2.113,7.0
-0.762,-1.507,7.0
0.092,-3.724,7.0
0.03,-3.737,7.0
0.038,-3.73,7.0
0.139,-3.723,7.0
0.257,-3.727,7.0
0.338,-3.085,7.0
0.45,-3.711,7.0
0.252,-3.722,7.0
-0.374,-2.116,7.0
0.094,-3.725,7.0
-0.004,-3.73,7.0
0.09,-3.728,7.0
0.097,-3.724,7.0
0.121,-3.725,7.0
0.123,-3.725,7.0
0.107,-3.724,7.0
0.074,-3.095,7.0
0.173,-3.722,7.0
0.164,-3.721,7.0
0.02,-3.729,7.0
0.115,-3.726,7.0
0.014,-3.728,7.0
-0.418,-3.752,7.0
-0.127,-3.739,7.0
-0.196,-3.743,7.0
-0.015,-3.733,7.0
0.254,-3.72,7.0
-0.083,-3.739,7.0
-0.509,-3.758,7.0
-0.022,-3.101,7.0
-0.123,-2.11,7.0
4.545,-1.33,7.0
1.634,-3.134,7.0
2.059,-3.092,7.0
3.591,-3.029,7.0
4.105,-0.738,7.0
1.714,-3.134,7.0
1.295,-2.129,7.0
1.593,-1.851,7.0
1.988,-3.096,7.0
1.844,-3.097,7.0
1.844,-3.097,7.0
2.103,-3.087,7.0
2.058,-3.088,7.0
1.848,-2.469,7.0
1.604,-3.111,7.0
1.787,-3.102,7.0
1.387,-3.127,7.0
1.388,-3.133,7.0
1.382,-3.153,7.0
2.241,-1.475,7.0
1.744,-3.144,7.0
1.548,-3.157,7.0
2.072,-2.491,7.0
2.202,-3.115,7.0
1.671,-2.503,7.0
1.517,-3.141,7.0
0.233,-3.088,7.0
-0.071,-3.1,7.0
-0.234,-3.741,7.0
-0.375,-3.119,7.0
-0.18,-3.741,7.0
-0.32,-3.117,7.0
-0.407,-3.123,7.0
-0.232,-3.112,7.0
-0.179,-2.478,7.0
0.12,-3.724,7.0
0.16,-3.718,7.0
0.7,-3.689,7.0
0.646,-3.064,7.0
0.573,-3.068,7.0
0.568,-3.701,7.0
-0.257,-3.742,7.0
-0.217,-3.112,7.0
-0.229,-3.743,7.0
-0.221,-3.112,7.0
0.045,-3.098,7.0
-0.246,-3.745,7.0
-0.155,-3.108,7.0
-0.056,-3.103,7.0
-0.106,-3.106,7.0
-0.177,-3.11,7.0
2.651,-2.941,7.0
2.245,-2.98,7.0
2.508,-2.341,7.0
-0.7,-2.134,7.0
-0.493,-3.125,7.0
-0.376,-3.749,7.0
-0.341,-3.747,7.0
0.004,-3.719,7.0
0.863,-3.672,7.0
0.332,-3.702,7.0
0.26,-3.076,7.0
0.341,-3.702,7.0
0.623,-3.697,7.0
0.401,-3.71,7.0
0.898,-3.683,7.0
0.665,-3.064,7.0
2.043,-3.619,7.0
-0.789,-1.509,7.0
-0.565,-2.5,7.0
-0.463,-3.754,7.0
-0.497,-3.757,7.0
-0.718,-2.506,7.0
-0.657,-2.505,7.0
-0.353,-3.75,7.0
-0.375,-3.753,7.0
-0.417,-3.754,7.0
-0.472,-2.498,7.0
-0.097,-3.741,7.0
-0.391,-3.753,7.0
-0.358,-3.75,7.0
-0.337,-3.119,7.0
-0.218,-3.113,7.0
-0.385,-3.123,7.0
-0.186,-3.113,7.0
0.312,-3.723,7.0
0.27,-3.726,7.0
0.266,-3.729,7.0
-0.246,-3.745,7.0
-0.303,-3.747,7.0
0.029,-3.1,7.0
0.274,-3.085,7.0
0.245,-3.716,7.0
-0.349,-3.119,7.0
0.208,-3.089,7.0
0.041,-1.051,7.0
0.247,-1.041,7.0
0.044,-1.051,7.0
0.071,-1.048,7.0
0.032,-0.418,7.0
0.009,-1.053,7.0
-0.016,-1.055,7.0
-0.047,-1.058,7.0
-0.04,-0.425,7.0
-0.112,-1.47,7.0
0.217,-3.718,7.0
0.195,-3.717,7.0
0.175,-3.719,7.0
0.345,-3.713,7.0
0.382,-3.711,7.0
0.106,-3.721,7.0
0.194,-3.716,7.0
-0.012,-3.732,7.0
-0.082,-3.736,7.0
-0.263,-3.742,7.0
-0.221,-3.741,7.0
-0.195,-3.74,7.0
0.534,-3.699,7.0
-0.323,-3.746,7.0
-0.334,-3.747,7.0
-0.362,-3.748,7.0
-0.312,-3.114,7.0
-0.164,-3.737,7.0
0.17,-3.719,7.0
0.34,-3.71,7.0
0.12,-3.722,7.0
-0.044,-3.735,7.0
0.065,-3.729,7.0
-0.306,-1.486,7.0
-0.107,-2.105,7.0
-0.034,-3.729,7.0
0.047,-3.725,7.0
-0.072,-3.73,7.0
0.058,-3.724,7.0
-0.051,-3.729,7.0
-0.02,-3.73,7.0
0.116,-3.726,7.0
0.034,-3.729,7.0
0.036,-3.729,7.0
-0.108,-3.731,7.0
-0.141,-3.732,7.0
-0.06,-3.732,7.0
-0.06,-3.73,7.0
0.129,-3.725,7.0
0.146,-3.724,7.0
0.073,-3.728,7.0
0.053,-3.729,7.0
-0.055,-3.734,7.0
0.103,-3.097,7.0
-0.272,-3.747,7.0
0.184,-3.722,7.0
7.295,-2.161,7.0
7.618,-2.777,7.0
7.667,-2.784,7.0
-0.774,-1.508,7.0
-0.077,-3.107,7.0
-0.258,-3.744,7.0
-0.539,-3.127,7.0
0.019,-3.102,7.0
-0.35,-3.12,7.0
-0.25,-3.75,7.0
0.111,-3.727,7.0
0.187,-3.721,7.0
0.385,-3.713,7.0
0.223,-3.717,7.0
0.306,-3.713,7.0
0.289,-3.714,7.0
